tinggi,berat,deskripsi
146.0211442,70.08303987,Fat
183.2056646,70.23156904,Slim
156.3347528,59.63041114,Normal
176.1757361,72.4627626,Slim
182.1475095,65.33082124,Slim
146.5676532,79.34884672,Fat
146.6252755,70.70215619,Fat
151.1488414,87.63898183,Obese
149.4533423,70.43556112,Fat
148.7125026,79.36456155,Obese
183.9504377,76.51211516,Slim
143.9661123,73.75480577,Fat
188.315013,72.97216843,Slim
182.0990738,75.04160301,Slim
161.1278845,56.14424944,Normal
153.1427005,68.71995448,Fat
153.158675,88.61752826,Obese
147.85768,76.84630402,Fat
150.4304787,73.42088633,Fat
147.2011569,70.27398572,Fat
148.4256678,86.2063164,Obese
158.7729631,53.75880678,Normal
176.5303396,71.09241114,Slim
145.2779883,72.08139554,Fat
158.7912694,58.41360667,Normal
147.1130869,85.26218808,Obese
158.7370647,80.16448571,Obese
177.8081146,74.97752751,Slim
149.3975442,57.18758796,Normal
153.2754547,83.48689084,Obese
182.9453776,72.64635251,Slim
152.7619898,77.74178294,Obese
144.455567,83.17295441,Obese
144.4558129,73.06457632,Fat
149.9412666,83.07693277,Obese
147.1808342,68.14797287,Fat
178.9222567,73.31939402,Slim
152.3812645,56.08908773,Normal
186.2506246,62.72712238,Slim
153.2438896,76.61749084,Obese
152.3975304,59.50198656,Normal
182.0391167,70.4831529,Slim
153.25549,82.81782747,Fat
148.752504,91.81665152,Obese
155.7746365,52.85624768,Normal
148.7085676,66.64240002,Fat
155.5629526,87.93948749,Obese
148.997625,87.10194234,Obese
149.7883384,89.42957988,Obese
145.5029705,83.69288892,Obese
153.8836755,74.77302602,Fat
156.6984605,59.8640416,Normal
144.1315256,78.43708402,Obese
148.657452,84.02334691,Obese
151.9611853,76.51537597,Fat
152.6969801,54.97479176,Normal
144.284769,67.54587212,Fat
177.278892,69.7456966,Slim
188.6741722,67.14143715,Slim
168.6816094,56.41978036,Normal
158.0436423,82.21533299,Obese
143.8386937,71.11766935,Fat
178.8815113,74.00915081,Slim
174.1456384,73.84646891,Slim
184.4111472,75.47574858,Slim
148.0488048,70.27940742,Fat
153.1139877,89.85005739,Obese
157.8768935,57.65284647,Normal
186.7353791,64.81062464,Slim
147.3522244,84.85601574,Obese
152.5782929,84.64153894,Obese
183.0449961,72.63416826,Slim
146.2378724,80.35555884,Obese
163.7686061,59.13273225,Normal
155.1496679,87.51046443,Obese
149.9685221,72.88799451,Fat
159.5315572,59.68491229,Normal
182.3869776,73.38446037,Slim
153.8390299,76.13915187,Fat
153.8450394,85.76034178,Obese
183.5018786,72.43941697,Slim
160.0190728,58.74858866,Normal
183.0450809,73.37052759,Slim
153.1498658,85.65651086,Obese
163.2661686,55.45045737,Normal
147.1170229,77.03429075,Fat
151.2388787,55.54174252,Normal
170.1278878,64.95797344,Normal
180.1526443,71.53468093,Slim
183.1735614,71.47734757,Slim
147.6942924,91.61086079,Obese
155.1989733,63.23529779,Normal
150.111605,72.91892074,Fat
154.9241511,86.01798822,Obese
158.0369174,87.7876599,Obese
143.764377,76.83589167,Fat
162.8588617,51.15226083,Normal
151.0069333,85.61838419,Obese
160.1825639,57.9996467,Normal
153.3749072,80.09674352,Obese
144.8808337,70.04153196,Fat
150.9702999,57.92955999,Normal
157.3321562,78.9286754,Obese
142.7490572,74.71773448,Fat
158.9082372,84.21719566,Obese
178.6979113,68.43883423,Slim
161.2035016,60.90069891,Normal
148.0195907,85.05023256,Obese
157.2122204,51.45369799,Normal
146.0733528,76.24196045,Fat
150.2354829,82.06963329,Obese
145.5443334,83.37062763,Obese
154.3508894,84.91498361,Obese
158.6810388,55.98902595,Normal
182.4981473,70.92292072,Slim
152.2344573,59.19262215,Normal
147.4099885,78.37957892,Obese
179.7683546,67.14331668,Slim
152.8608237,86.24549531,Obese
164.2350849,49.60894909,Normal
143.9496153,75.28612307,Fat
142.677738,77.97926718,Fat
186.6272141,72.59902003,Slim
151.6988535,68.24114963,Fat
157.3480651,52.70865156,Normal
186.0485775,64.92831023,Slim
150.0188586,85.31172102,Obese
152.7650096,71.56241465,Fat
148.0025923,79.55106286,Obese
149.8138432,86.26061246,Obese
182.4647362,70.13296526,Slim
154.2116229,58.85994644,Normal
147.147249,85.03573382,Fat
184.2746949,73.26298077,Slim
143.7650735,62.922173,Fat
149.9286186,69.09219024,Fat
157.5436725,67.9333547,Fat
150.7487963,70.44230745,Fat
148.4042193,68.19309554,Fat
154.0388839,60.67492456,Normal
150.7835188,60.14898401,Normal
150.1276997,73.90087124,Fat
143.1458936,77.34087652,Fat
159.7981213,56.90259212,Normal
147.4213112,82.61613053,Obese
145.667863,87.58787769,Obese
153.2974788,86.7012762,Obese
151.7870331,89.04432872,Obese
181.0122474,74.02457317,Slim
154.8636279,73.33691937,Fat
146.6904157,69.30146489,Fat
146.0528591,74.17308449,Fat
139.1042488,86.89496077,Obese
154.1493649,52.91695173,Normal
148.0106535,69.19230775,Fat
146.0497192,83.86660391,Obese
147.2061709,85.01325988,Obese
161.3280414,54.92627061,Normal
159.8962327,60.62241593,Normal
160.4390599,57.96568844,Normal
149.6008313,75.27869607,Fat
147.0862768,85.14390654,Obese
153.7292388,71.27965589,Fat
160.5956052,57.04550342,Normal
150.0825815,73.24775425,Fat
145.4399472,84.39023821,Obese
178.463216,72.15527053,Slim
182.6545905,71.16496248,Slim
150.4746858,80.0449121,Obese
159.206383,52.1322001,Normal
156.3995182,85.77519834,Obese
144.9914411,71.07608066,Fat
153.7854117,76.49389175,Fat
149.7289372,75.23764087,Fat
179.4314556,70.53754844,Slim
178.2053931,72.3638244,Slim
154.7145797,83.94362702,Obese
153.7352607,91.16640801,Obese
145.8323321,76.51310218,Fat
149.0727407,70.97630901,Fat
144.8851291,76.03322471,Obese
185.8316683,65.18153096,Slim
151.0510056,60.73739595,Normal
147.7754592,71.51570665,Fat
183.0820744,70.95145889,Slim
154.582357,59.1194766,Normal
161.071545,57.54394893,Normal
144.8772515,75.44276265,Fat
184.1040462,70.70745172,Slim
146.410393,72.72727673,Fat
151.099372,80.14128337,Obese
143.9958054,85.72908052,Obese
143.4732408,75.59647863,Fat
154.0991256,90.67990118,Obese
143.1716956,70.57499081,Fat
179.7813745,72.72112849,Slim
187.577349,75.80714823,Slim
150.8044671,65.73880339,Normal
161.7383586,58.63669268,Normal
147.2875047,66.21526566,Fat
156.0867959,88.39104346,Obese
186.4255539,67.88315926,Slim
144.9710987,74.29034049,Fat
147.132786,76.55951827,Fat
143.0809681,72.20759453,Fat
159.0556183,61.49628655,Normal
144.174795,75.51386107,Fat
182.7415577,69.98068112,Slim
158.3865228,88.35373007,Obese
148.2751905,69.93411919,Fat
149.1815668,83.12997914,Obese
152.7738164,80.78126159,Obese
185.9430041,66.6624885,Slim
148.2451414,88.08766964,Obese
145.4039024,70.45493171,Fat
146.7996323,85.07206007,Obese
179.1742329,73.71546768,Slim
145.6957985,83.23892513,Obese
155.6376097,49.12442905,Normal
141.9924485,74.14435924,Fat
148.7530939,73.08561445,Fat
146.7004314,84.88907013,Obese
187.5278003,72.64310984,Slim
148.2921254,92.16834964,Obese
150.3494977,85.66577013,Obese
144.5597132,82.22346906,Obese
186.6838798,73.74528039,Slim
149.2374078,74.77736614,Fat
185.2407248,72.00130162,Slim
150.3096038,71.60074371,Fat
156.77735,60.3034141,Normal
149.7010414,75.19508485,Fat
153.9335749,50.80041035,Normal
148.4858176,75.71563467,Fat
179.9540305,68.60669538,Slim
161.9524719,56.15907458,Normal
156.022451,57.87960982,Normal
148.4596707,85.03371411,Obese
187.4673551,69.5621548,Slim
158.3876327,51.311669,Normal
164.4332315,60.33789898,Normal
141.9242834,71.86918944,Fat
163.9381373,59.6996862,Normal
151.5097111,56.78679453,Normal
146.0721453,76.36392254,Fat
178.1465288,73.93148551,Slim
183.4242838,64.46632617,Slim
160.5477797,58.96856961,Normal
144.8019493,86.24069354,Obese
165.5672786,53.33480947,Normal
148.1851548,76.35457894,Fat
142.0421926,73.05589878,Fat
154.0064433,87.29354926,Obese
179.3921381,71.98604926,Slim
180.6726017,66.20616162,Slim
144.1878663,72.37098895,Fat
147.4368403,76.21480934,Fat
143.2220177,75.14480869,Fat
145.2165768,84.95727258,Obese
173.4535543,72.09999877,Slim
183.7508032,72.56688322,Slim
143.5160238,75.33797367,Fat
159.2249671,56.86278305,Normal
184.3909592,77.55677123,Slim
187.0920195,66.16381579,Slim
153.8424993,64.42849504,Normal
147.132522,71.58769359,Fat
183.2231374,71.7315303,Slim
140.0752566,71.46109102,Fat
148.9169083,71.28901851,Fat
150.4011005,75.51833922,Fat
182.5038435,68.00948727,Slim
159.6165352,57.24599649,Normal
148.6273228,73.72687326,Fat
147.2572013,73.33084844,Fat
154.1041858,55.1144686,Normal
153.6631812,52.38195209,Normal
147.186291,77.56809348,Fat
183.1384283,65.98072625,Slim
151.0212487,67.20175902,Fat
177.1181201,66.37948162,Slim
148.4076943,91.29903105,Obese
158.1837191,59.23297078,Normal
144.9883806,68.68091738,Fat
154.8960585,57.64859038,Normal
144.1715541,65.69786225,Fat
147.8429894,84.45271348,Obese
145.1386392,72.69118893,Fat
148.9094569,67.50814799,Fat
153.3788176,89.09618994,Obese
181.9522991,73.8297139,Slim
155.5007604,54.00447353,Normal
145.1774725,76.66442702,Fat
144.9341693,92.50128028,Obese
158.3596179,52.8686059,Normal
185.9134122,70.22477277,Slim
161.5044465,58.35927688,Normal
160.6560819,48.74530301,Normal
151.9742746,55.83698618,Normal
148.8895072,85.91585711,Obese
179.6229065,69.95319659,Slim
141.9024417,70.54673253,Fat
186.1512355,67.06570077,Slim
178.6003971,69.30114235,Slim
166.0654911,55.01363982,Normal
176.795862,68.7333206,Slim
144.2993161,87.23399289,Obese
162.021459,54.33747211,Normal
157.0681279,52.96694515,Normal
159.6421838,55.18720818,Normal
183.3904635,69.1453122,Slim
181.7924412,72.8813169,Slim
179.6782168,73.07139396,Slim
142.3088879,73.87893163,Fat
148.5303342,88.52161453,Obese
185.8051765,65.94741329,Slim
155.4011523,56.08361204,Normal
182.5872062,71.1283871,Slim
152.9533281,89.36356861,Obese
149.9300517,71.52281772,Fat
155.9314254,77.41539476,Obese
143.0240342,77.84436745,Fat
181.8437434,73.38824333,Slim
153.2987309,56.8148049,Normal
156.0154459,58.3810248,Normal
143.7986926,72.09169828,Fat
178.0066104,66.51619341,Slim
149.3744864,72.87973636,Fat
147.6958035,58.59893272,Normal
142.6233766,88.92335363,Obese
157.0852511,61.41523484,Normal
179.4002026,74.20298445,Slim
146.8108506,75.18520808,Fat
154.0126838,53.36092295,Normal
179.6756687,67.59223273,Slim
175.4936788,72.85649386,Slim
150.7390787,85.74636011,Obese
156.3136049,60.60445702,Normal
149.0208967,76.63300381,Fat
158.7339577,54.43064487,Normal
147.5572526,92.19288064,Obese
157.1042224,74.64325943,Fat
150.3051338,78.15516525,Fat
141.9632687,71.02391038,Fat
149.7089354,85.99862841,Obese
177.7334462,70.38303136,Slim
144.7177928,83.88586832,Obese
147.1732448,69.28797532,Fat
178.2479535,64.23684518,Slim
148.9885743,94.8509579,Obese
158.364741,59.60024142,Normal
145.1587042,82.25508753,Obese
152.6154048,58.4695321,Normal
185.8231437,78.11467969,Slim
157.8566471,57.49776427,Normal
149.7159336,49.36142058,Normal
153.3882536,61.0355675,Normal
143.9607553,86.75837727,Obese
157.0596196,49.37304828,Normal
181.2294012,72.44890857,Slim
146.3132017,65.58574528,Fat
156.9594588,58.29392186,Normal
142.1288688,80.65839859,Obese
146.5201809,66.22695566,Fat
180.8072708,72.64047237,Slim
147.0375199,85.87387507,Obese
149.128621,53.94629291,Normal
154.0628637,57.26713602,Normal
182.6096209,67.38774041,Slim
181.027132,70.4192134,Slim
189.1934885,64.63550566,Slim
151.1127871,85.11282579,Obese
183.7059596,77.47876956,Slim
151.1469219,79.11401312,Obese
183.7099993,70.49630229,Slim
156.753128,51.20682807,Normal
150.2925752,70.14002226,Fat
155.029807,56.76014799,Normal
144.9418508,78.01671675,Fat
156.5946944,58.18076067,Normal
161.9037874,58.66613627,Normal
183.0833919,68.88962495,Slim
176.2918106,69.64609325,Slim
149.6757012,79.41583168,Fat
183.4500065,68.7268045,Slim
153.8845347,57.76122609,Normal
144.9780582,89.62454233,Obese
187.5053529,67.10335324,Slim
154.3204933,49.05696589,Normal
151.3054561,82.12425264,Obese
145.9223595,69.30320142,Fat
184.8057633,68.71090523,Slim
149.7592715,75.3428456,Fat
181.2631315,72.04702001,Slim
152.5372611,55.01526082,Normal
158.4494778,60.13235567,Normal
148.005281,82.80338042,Obese
147.6571817,68.76426115,Fat
153.5726204,85.28755096,Obese
185.2036183,69.11253005,Slim
158.5477958,58.29792199,Normal
179.2864966,72.09547094,Slim
183.3311842,65.26481509,Slim
161.1993722,54.81743288,Normal
161.7739326,62.34214165,Normal
156.1681225,61.28307945,Normal
183.1021811,73.32131327,Slim
162.4018732,54.42182168,Normal
152.3736277,84.1887451,Obese
148.2689374,63.18687229,Fat
142.9554796,85.49849577,Obese
157.4702869,50.972777,Normal
162.7279385,64.06539899,Normal
148.9995534,73.31371385,Obese
185.3931162,65.12343744,Slim
146.0029947,74.33754361,Fat
151.0130502,93.47877835,Obese
150.9310309,90.80854876,Obese
161.8246687,57.35154155,Normal
145.5132487,63.55693133,Fat
182.6787046,70.32744184,Slim
180.3348966,66.2812579,Slim
151.1501283,75.61755603,Fat
159.7508958,56.8618182,Normal
179.3132371,73.22289464,Slim
150.0877306,86.17980663,Obese
153.1255102,90.1229524,Obese
180.5401599,74.60243022,Slim
145.2135419,73.60324048,Fat
158.9060816,47.95988809,Normal
185.3065917,71.39937867,Slim
183.3883663,72.49735884,Slim
163.4052904,55.79228273,Normal
152.6456859,55.85820863,Normal
184.5116733,71.74886437,Slim
146.6290829,89.73724425,Obese
152.2754452,86.99323926,Obese
154.1408176,70.0559777,Fat
145.2220808,68.14028824,Fat
147.3305438,87.27355678,Obese
177.5273392,74.82681212,Slim
158.778505,56.8469549,Normal
142.0963557,83.49849279,Obese
189.3183446,63.81072913,Slim
154.7030577,57.87908464,Normal
149.1031101,84.33237286,Obese
147.0021551,85.29490802,Obese
148.9536675,95.72984182,Obese
184.0240481,64.0104192,Slim
146.3996314,90.63624473,Obese
161.4912445,58.49992045,Normal
187.114738,70.33331917,Slim
159.8339996,55.89121793,Normal
181.9901092,73.54828904,Slim
151.852127,83.18815568,Obese
149.3518934,83.99047743,Obese
148.3997645,90.09141452,Obese
144.8292663,69.17231571,Fat
147.419641,69.17895726,Fat
147.9000266,57.33627782,Normal
147.0498468,76.87445346,Fat
150.3337316,74.49619211,Fat
156.5345871,57.07633146,Normal
146.2773535,69.05406725,Fat
158.5888853,61.80698299,Normal
156.885395,62.41017149,Normal
152.5560391,56.26800398,Normal
143.3727629,75.1981848,Fat
148.0512151,89.52765067,Obese
149.9215519,78.75100715,Obese
154.1232434,86.16212877,Obese
158.063011,60.77128814,Normal
147.8261066,57.68791182,Normal
147.6547234,85.07466558,Obese
146.965405,76.90920196,Fat
144.7865602,72.50765397,Fat
159.6541283,52.09249236,Normal
153.0667785,83.06052393,Obese
144.1741631,75.16165588,Fat
159.96818,58.41839363,Normal
156.9208237,86.79853306,Obese
146.4403848,74.15610213,Fat
183.9882898,74.88839549,Slim
150.838339,83.02005819,Obese
143.8247827,75.51158704,Fat
157.2706685,53.04412394,Normal
153.0514228,80.10999674,Fat
181.9133992,73.02335138,Slim
144.2884269,90.47293993,Obese
182.6730169,69.4636142,Slim
152.3131593,89.99007989,Obese
157.3793158,63.24447293,Normal
179.9296472,67.4461712,Slim
156.0806163,55.1941,Normal
151.6712315,68.80543427,Fat
174.7622978,71.2944579,Slim
146.5525741,79.64242768,Obese
149.5047952,70.17254102,Fat
181.2284476,68.09783776,Slim
180.9555165,76.96136786,Slim
151.4740128,93.24386518,Obese
177.9237221,66.04897781,Slim
187.3699773,68.42345169,Slim
141.4264045,72.15738182,Fat
152.6137771,83.58172197,Obese
178.5249712,66.34601789,Slim
146.131731,68.10547705,Fat
185.3166946,68.61347617,Slim
157.5130508,51.36183741,Normal
153.9214257,44.3446427,Normal
149.0265351,72.82687979,Fat
163.7703212,61.12230062,Normal
145.9508497,65.2524907,Fat
149.3426015,78.72378753,Obese
157.3640772,56.11600356,Normal
148.0884233,73.46354681,Fat
151.0805894,85.00735616,Obese
186.7447088,77.57038422,Slim
152.902977,92.44400744,Obese
149.3064767,69.56295625,Fat
156.2183474,57.02814924,Normal
161.5004707,56.50228061,Normal
148.8028242,79.24744042,Fat
150.1856889,75.77194835,Fat
143.8175115,69.72447203,Fat
180.4242423,78.11639366,Slim
152.602906,76.67391806,Fat
157.3613308,51.62218444,Normal
152.5801137,61.06488393,Normal
153.0757671,87.53928167,Obese
184.4532865,74.81226375,Slim
153.3396037,74.11389778,Fat
147.1656702,86.94864121,Obese
157.6678744,80.44838214,Obese
180.2997555,68.16058136,Slim
153.6261012,86.4522432,Obese
153.1771546,61.14155409,Normal
157.4151354,73.58597924,Fat
178.2248052,72.52286879,Slim
154.0548395,59.43927664,Normal
157.6062852,57.69177093,Normal
147.2069663,85.25807937,Obese
146.316637,86.60652041,Obese
182.4895557,65.5896072,Slim
149.8703655,76.5941816,Fat
151.0321769,83.82162928,Obese
178.710671,71.99324197,Slim
151.8735189,89.25266405,Obese
145.7874311,90.83890804,Obese
156.3720121,73.97680532,Fat
161.482479,50.91034703,Normal
180.7565329,65.03328308,Slim
146.2720158,68.97951754,Fat
145.3500134,73.46261118,Fat
181.548658,74.98571799,Slim
155.4514208,82.46070816,Obese
181.0126485,70.10868662,Slim
149.146549,91.01766335,Obese
146.585945,85.61434342,Obese
145.9315029,73.74649042,Fat
141.8076342,78.33051272,Fat
156.8687109,50.86041917,Normal
145.3501541,86.91850606,Obese
158.2313928,51.76930756,Normal
144.7901369,71.12406551,Fat
146.472124,85.2046793,Obese
149.9717222,69.8214085,Fat
164.3906373,51.095645,Normal
147.9533802,82.95181691,Fat
147.3016166,69.2787803,Fat
155.9512422,52.41725127,Normal
150.528048,64.79339563,Fat
191.4079073,71.27630537,Slim
147.2107226,66.14890062,Fat
180.0304384,73.04204751,Slim
153.7261262,67.66835839,Fat
185.3739238,69.78428149,Slim
157.1901622,52.14832976,Normal
150.4012719,65.53889561,Fat
159.3324236,58.82527382,Normal
158.2441629,55.10872878,Normal
149.2100982,85.62982916,Obese
152.1175287,79.50798526,Obese
140.1039776,90.6615669,Obese
153.9565631,60.69465523,Normal
177.3244336,71.08966537,Slim
181.6834395,69.61759865,Slim
149.9377314,95.62371744,Obese
143.9329754,83.38180498,Obese
181.0036991,66.25694515,Slim
148.3604066,67.83755306,Fat
154.2113028,69.14944476,Fat
157.1551061,57.05154093,Normal
143.9487941,70.84220103,Fat
153.8139165,90.32241691,Obese
150.8053845,81.89955157,Obese
145.038149,69.37592799,Fat
152.5171721,82.25326553,Obese
150.9854785,67.3726175,Fat
165.8922589,53.74773674,Normal
149.2680987,83.92182151,Obese
180.6641986,72.68898725,Slim
182.3120416,72.81961938,Slim
177.6799016,66.14744037,Slim
158.3915711,54.02743451,Normal
153.5440682,85.28103868,Obese
159.2414514,58.93218507,Normal
179.5129882,71.04753187,Slim
181.5028528,69.43765994,Slim
145.4286107,82.69590253,Obese
181.6580331,70.48957988,Slim
185.307755,70.48962065,Slim
149.6479998,78.64556818,Fat
181.7107673,77.1274427,Slim
142.4720714,75.41325862,Fat
155.8627935,56.98910275,Normal
150.7779965,86.36434302,Obese
180.1263715,75.65894183,Slim
145.1108909,80.97213901,Obese
149.3892672,84.83338135,Obese
159.9173361,58.74899321,Normal
165.4468126,57.35782595,Normal
183.0427802,71.05143031,Slim
151.2663651,85.35948026,Obese
157.2196348,56.30985592,Normal
144.713689,69.41257705,Fat
152.3947738,74.16547419,Fat
155.9700552,55.07659119,Normal
181.6684236,71.56013366,Slim
149.4978992,84.58141569,Obese
144.994637,84.92053757,Obese
149.9721934,87.36874365,Obese
145.646085,71.7257818,Fat
146.5783012,69.36215175,Fat
185.6632298,62.25423429,Slim
152.9440354,83.43827114,Obese
148.226234,67.0365535,Fat
146.513721,60.28194471,Normal
157.1288795,56.88333016,Normal
151.6321511,80.26422665,Obese
152.9770806,84.17006531,Obese
150.581683,73.54227776,Fat
178.9621257,69.31007989,Slim
159.8247642,61.03568367,Normal
152.2528198,60.33146762,Normal
185.4888975,75.21228404,Slim
179.6593105,73.41035915,Slim
151.0996662,84.50475844,Obese
179.4621838,72.05470067,Slim
151.3118389,81.1148176,Obese
160.6045782,57.66044564,Normal
148.1154158,84.16679353,Obese
155.6031558,85.11957065,Obese
146.8982888,68.62391857,Fat
161.7360007,55.42281184,Normal
182.5539288,71.89786812,Slim
154.595498,79.65499243,Obese
155.2194739,63.42798739,Normal
152.7880774,87.1249211,Obese
150.8400223,58.71151948,Normal
147.8511643,71.71388544,Fat
161.6577172,62.55184669,Normal
148.8644295,88.94454244,Obese
160.1382202,60.56303699,Normal
177.5510147,71.11704467,Slim
152.376409,83.48895166,Obese
184.769262,72.32202121,Slim
155.6512759,89.90368941,Obese
150.7282016,80.55019383,Obese
146.2387433,84.71079485,Obese
147.0731744,79.56087049,Obese
151.8574615,88.6456394,Obese
181.7879703,73.01429333,Slim
178.9076031,67.16269823,Slim
181.8916725,67.13156715,Slim
148.4383063,86.82366268,Obese
149.6110321,85.60755022,Obese
157.6584936,70.82533624,Fat
149.5112901,77.50863816,Fat
155.0718704,61.88863556,Normal
153.4440904,73.97142754,Fat
154.5272664,82.63981579,Obese
155.0572817,76.14253185,Fat
153.1646697,80.01032315,Obese
153.2805302,79.25608534,Obese
156.9741125,55.06109159,Normal
183.3044423,70.015827,Slim
146.7043613,74.12980521,Fat
154.2720973,61.43836888,Normal
146.5070738,86.44141365,Obese
148.2397933,89.58642652,Obese
150.1016991,83.73681845,Obese
147.1801842,73.482274,Fat
144.7102695,69.84171337,Fat
145.9270731,73.94171444,Fat
144.9157125,85.46476301,Obese
146.211566,76.72226845,Fat
191.3269891,76.83227089,Slim
149.0440148,83.51163516,Obese
178.7363934,64.65519943,Slim
189.4917618,72.03815882,Slim
185.9325257,76.23837426,Slim
185.8207986,67.92676673,Slim
144.4514713,70.12957612,Fat
144.8403968,83.49695925,Obese
185.2076472,73.7306937,Slim
145.8024516,82.77584001,Obese
149.9684149,85.1459569,Obese
147.8184708,69.42269864,Fat
149.8753808,77.36996209,Fat
182.4271588,69.56629382,Slim
159.3357591,56.95094905,Normal
144.517652,65.82163978,Fat
184.9541086,72.71140926,Slim
143.0930041,73.97635724,Fat
149.0865873,73.52223833,Fat
153.5195754,86.44276214,Obese
159.8097559,54.82363803,Normal
152.987372,67.00082048,Fat
155.8574044,57.03495761,Normal
153.6539866,52.82125014,Normal
154.2342006,81.85857819,Obese
153.5076891,74.3408483,Fat
155.5771676,81.17484057,Obese
175.93294,70.9590503,Slim
161.9921846,55.17762321,Normal
145.1779911,72.48691217,Fat
154.4198203,93.26708541,Obese
156.8787826,85.13468708,Obese
179.5291327,70.1141945,Slim
152.38408,79.50534516,Obese
182.1589929,74.27306817,Slim
151.8860144,66.51648212,Fat
145.5378153,67.11723299,Fat
154.5720355,81.98433534,Obese
160.5554006,56.61620972,Normal
155.0216118,59.83297948,Normal
149.8339006,90.741011,Obese
185.1460104,79.48199963,Slim
141.8676264,70.33265952,Fat
182.9752011,65.63134607,Slim
182.2097427,68.22583325,Slim
153.1984486,93.26966407,Obese
153.6411959,68.95089037,Fat
151.9222505,68.53264921,Fat
146.520309,69.11553079,Fat
141.8188631,87.80455095,Obese
186.2877082,66.80782478,Slim
150.5686068,85.39739281,Obese
150.0755299,73.95506239,Fat
158.2245423,63.13136124,Normal
150.7083742,70.39912907,Fat
184.1078231,74.36574742,Slim
187.734365,72.10911851,Slim
144.9603343,84.71117505,Obese
184.2621333,67.93112089,Slim
143.0713554,73.49113297,Fat
154.5653828,59.70332419,Normal
148.794685,74.82981973,Fat
158.4567002,56.60819842,Normal
152.7563396,54.47650906,Normal
153.0908788,59.38689003,Normal
177.2590809,75.1878788,Slim
147.9186557,82.0521906,Obese
151.1636696,81.10402391,Obese
178.3777133,70.59292514,Slim
156.8731014,48.24768788,Normal
178.5058783,66.20669953,Slim
156.1111557,58.70447546,Normal
147.5440564,88.04211789,Obese
184.6772102,69.17624859,Slim
186.2583036,67.92900657,Slim
151.0453349,85.50969209,Obese
145.615495,73.4058973,Fat
157.1102666,90.47903521,Obese
181.1934763,65.60773443,Slim
147.3236189,70.4002087,Fat
144.4305268,75.85948069,Fat
146.6493086,88.62998554,Obese
160.0430836,52.01500977,Normal
161.78989,64.75477152,Normal
151.1319759,82.67267477,Obese
147.0466438,74.09600247,Fat
144.1821287,68.41803872,Fat
151.1852419,70.20007918,Fat
147.928471,76.77616053,Fat
177.4940862,71.30580037,Slim
146.1824424,73.91461102,Fat
184.2051078,74.13506239,Slim
155.6880093,89.8074212,Obese
146.6858973,70.40598729,Fat
139.1439617,75.55590795,Fat
182.336201,69.8005521,Slim
148.7250025,81.77922792,Obese
182.5282672,69.20570784,Slim
176.4012314,70.03105476,Slim
143.561574,82.64545188,Fat
150.0110448,87.17468089,Obese
141.809075,70.92682432,Fat
157.0457698,50.80431353,Normal
188.7372428,65.92179021,Slim
149.7209647,88.60407958,Obese
188.0627109,71.81801883,Slim
182.5091272,71.09279809,Slim
148.2727803,85.60531555,Obese
155.2991787,58.62670925,Normal
161.7573668,59.39121723,Normal
145.711832,72.82284665,Fat
161.6737549,57.2559007,Normal
141.0507954,71.54011199,Fat
152.7480727,79.69272835,Obese
157.9207252,57.7945351,Normal
144.7890589,71.53343941,Fat
149.1732435,61.23013972,Fat
158.5798619,52.25822757,Normal
181.6551706,67.18065183,Slim
149.2115062,72.11821071,Fat
155.0318633,62.88488652,Normal
145.1053034,79.24824897,Fat
153.3403112,88.68042489,Obese
151.6093836,84.68303939,Obese
155.0112475,62.42400181,Normal
146.7773043,85.30694288,Obese
182.5073158,75.42922217,Slim
153.8372337,86.6871773,Obese
176.7225662,69.37905705,Slim
181.3342091,71.43003409,Slim
156.6793568,53.75564623,Normal
160.3987833,65.7208702,Normal
176.563307,68.69764329,Slim
186.4695089,73.40308791,Slim
146.7218582,86.54427855,Obese
155.8375725,87.16285592,Obese
157.6710164,52.11485478,Normal
178.7030179,75.40620834,Slim
157.5798657,52.57175756,Normal
151.9274793,54.58523707,Normal
147.4182934,57.47389243,Normal
145.8742856,70.67896744,Fat
158.9032737,60.39271287,Normal
181.8648375,76.66291187,Slim
180.5303252,77.33446939,Slim
178.775291,66.05752137,Slim
157.3341101,52.66400269,Normal
147.4605542,76.53621291,Fat
148.0068397,70.74019791,Fat
160.7201683,53.11602963,Normal
185.0872924,74.7599769,Slim
145.088739,70.50301044,Fat
182.6968119,71.39410627,Slim
164.9263503,52.74269551,Normal
146.4079926,69.97022697,Fat
147.4466296,72.53154392,Fat
150.4159254,89.22457686,Obese
184.4737765,77.32498902,Slim
187.094874,74.87911566,Slim
157.2486877,60.16697457,Normal
156.8240791,72.84404706,Fat
148.9476243,89.67176023,Obese
178.6288396,70.41252916,Slim
181.8017199,70.07399259,Slim
165.7152105,53.78289327,Normal
155.5666022,61.75498164,Normal
150.5720542,85.1166202,Obese
182.7111178,69.14840657,Slim
146.2675526,74.14851697,Fat
158.1433407,56.25341149,Normal
179.1920828,78.2398424,Slim
157.8245546,53.6748077,Normal
143.9461083,86.10476888,Obese
141.1890526,75.0751953,Fat
182.5066551,70.99551821,Slim
146.2117379,76.87681423,Fat
148.7815097,88.92826681,Obese
153.3775422,54.00040482,Normal
152.1824493,86.68759517,Obese
152.6577437,58.06432767,Normal
141.6647322,72.56743647,Fat
152.4286931,84.43580607,Obese
152.3323097,74.03002544,Fat
